,0,1,2

1205,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character19/0574_14.png,3,121

1206,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_08.png,3,122

1207,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_20.png,3,122

1208,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_18.png,3,122

1209,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_15.png,3,122

1210,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_14.png,3,122

1211,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_03.png,3,122

1212,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_07.png,3,122

1213,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_06.png,3,122

1214,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character21/0576_11.png,3,122

1215,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_18.png,3,123

1216,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_20.png,3,123

1217,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_12.png,3,123

1218,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_13.png,3,123

1219,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_07.png,3,123

1220,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_11.png,3,123

1221,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_04.png,3,123

1222,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_14.png,3,123

1223,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character17/0572_03.png,3,123

1224,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_08.png,3,124

1225,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_01.png,3,124

1226,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_02.png,3,124

1227,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_05.png,3,124

1228,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_11.png,3,124

1229,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character28/0583_04.png,3,124

1230,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_16.png,3,125

1231,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_15.png,3,125

1232,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_04.png,3,125

1233,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_10.png,3,125

1234,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_12.png,3,125

1235,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_09.png,3,125

1236,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_08.png,3,125

1237,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_20.png,3,125

1238,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_18.png,3,125

1239,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character10/0565_19.png,3,125

1240,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_19.png,3,126

1241,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_18.png,3,126

1242,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_20.png,3,126

1243,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_09.png,3,126

1244,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_06.png,3,126

1245,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_11.png,3,126

1246,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character32/0587_17.png,3,126

1247,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_02.png,3,127

1248,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_16.png,3,127

1249,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_17.png,3,127

1250,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_14.png,3,127

1251,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_04.png,3,127

1252,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_11.png,3,127

1253,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_07.png,3,127

1254,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_12.png,3,127

1255,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_20.png,3,127

1256,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_09.png,3,127

1257,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_19.png,3,127

1258,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character35/0590_18.png,3,127

1259,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character03/0558_09.png,3,128

1260,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character03/0558_02.png,3,128

1261,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character03/0558_01.png,3,128

1262,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character03/0558_11.png,3,128

1263,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_03.png,3,129

1264,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_07.png,3,129

1265,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_13.png,3,129

1266,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_05.png,3,129

1267,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_11.png,3,129

1268,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_10.png,3,129

1269,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_04.png,3,129

1270,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_09.png,3,129

1271,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_08.png,3,129

1272,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character04/0559_19.png,3,129

1273,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_18.png,3,130

1274,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_19.png,3,130

1275,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_09.png,3,130

1276,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_08.png,3,130

1277,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_12.png,3,130

1278,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_07.png,3,130

1279,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_05.png,3,130

1280,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_04.png,3,130

1281,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_15.png,3,130

1282,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_01.png,3,130

1283,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_03.png,3,130

1284,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_02.png,3,130

1285,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character05/0560_16.png,3,130

1286,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_10.png,3,131

1287,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_06.png,3,131

1288,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_12.png,3,131

1289,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_07.png,3,131

1290,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_16.png,3,131

1291,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_02.png,3,131

1292,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_09.png,3,131

1293,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character02/0557_20.png,3,131

1294,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_08.png,3,132

1295,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_20.png,3,132

1296,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_19.png,3,132

1297,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_16.png,3,132

1298,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_03.png,3,132

1299,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_17.png,3,132

1300,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_15.png,3,132

1301,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_14.png,3,132

1302,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_04.png,3,132

1303,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_10.png,3,132

1304,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_11.png,3,132

1305,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character34/0589_12.png,3,132

1306,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_14.png,3,133

1307,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_15.png,3,133

1308,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_03.png,3,133

1309,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_02.png,3,133

1310,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_12.png,3,133

1311,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_06.png,3,133

1312,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_13.png,3,133

1313,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_11.png,3,133

1314,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_10.png,3,133

1315,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_04.png,3,133

1316,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_09.png,3,133

1317,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_18.png,3,133

1318,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character33/0588_19.png,3,133

1319,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_20.png,3,134

1320,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_08.png,3,134

1321,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_17.png,3,134

1322,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_01.png,3,134

1323,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_11.png,3,134

1324,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_05.png,3,134

1325,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_10.png,3,134

1326,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_06.png,3,134

1327,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_13.png,3,134

1328,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character15/0570_07.png,3,134

1329,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_07.png,3,135

1330,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_11.png,3,135

1331,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_04.png,3,135

1332,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_10.png,3,135

1333,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_01.png,3,135

1334,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_17.png,3,135

1335,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_02.png,3,135

1336,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_18.png,3,135

1337,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_19.png,3,135

1338,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_09.png,3,135

1339,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_20.png,3,135

1340,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character12/0567_08.png,3,135

1341,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_06.png,3,136

1342,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_13.png,3,136

1343,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_11.png,3,136

1344,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_01.png,3,136

1345,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_15.png,3,136

1346,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_03.png,3,136

1347,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_16.png,3,136

1348,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_18.png,3,136

1349,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character24/0579_09.png,3,136

1350,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_18.png,3,137

1351,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_10.png,3,137

1352,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_05.png,3,137

1353,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_11.png,3,137

1354,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_12.png,3,137

1355,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_06.png,3,137

1356,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_16.png,3,137

1357,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_03.png,3,137

1358,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_15.png,3,137

1359,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character23/0578_01.png,3,137

1360,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_17.png,3,138

1361,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_16.png,3,138

1362,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_01.png,3,138

1363,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_10.png,3,138

1364,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_04.png,3,138

1365,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_12.png,3,138

1366,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_06.png,3,138

1367,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_13.png,3,138

1368,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character22/0577_09.png,3,138

1369,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character25/0580_04.png,3,139

1370,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character25/0580_11.png,3,139

1371,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character25/0580_05.png,3,139

1372,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character25/0580_03.png,3,139

1373,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character25/0580_08.png,3,139

1374,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_08.png,3,140

1375,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_19.png,3,140

1376,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_01.png,3,140

1377,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_15.png,3,140

1378,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_14.png,3,140

1379,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_06.png,3,140

1380,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_12.png,3,140

1381,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_04.png,3,140

1382,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_10.png,3,140

1383,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_11.png,3,140

1384,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character13/0568_05.png,3,140

1385,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_17.png,3,141

1386,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_02.png,3,141

1387,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_06.png,3,141

1388,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_13.png,3,141

1389,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_09.png,3,141

1390,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character14/0569_08.png,3,141

1391,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_19.png,3,142

1392,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_18.png,3,142

1393,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_20.png,3,142

1394,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_09.png,3,142

1395,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_13.png,3,142

1396,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_06.png,3,142

1397,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_04.png,3,142

1398,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_10.png,3,142

1399,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_16.png,3,142

1400,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_03.png,3,142

1401,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character40/0595_17.png,3,142

1402,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_09.png,3,143

1403,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_18.png,3,143

1404,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_15.png,3,143

1405,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_14.png,3,143

1406,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_17.png,3,143

1407,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_10.png,3,143

1408,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_04.png,3,143

1409,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_05.png,3,143

1410,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character09/0564_11.png,3,143

1411,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_08.png,3,144

1412,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_18.png,3,144

1413,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_19.png,3,144

1414,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_14.png,3,144

1415,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_01.png,3,144

1416,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_02.png,3,144

1417,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_12.png,3,144

1418,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character36/0591_07.png,3,144

1419,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_10.png,3,145

1420,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_06.png,3,145

1421,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_03.png,3,145

1422,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_02.png,3,145

1423,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_15.png,3,145

1424,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_19.png,3,145

1425,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character31/0586_20.png,3,145

1426,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_19.png,3,146

1427,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_08.png,3,146

1428,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_11.png,3,146

1429,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_05.png,3,146

1430,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_04.png,3,146

1431,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_13.png,3,146

1432,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_17.png,3,146

1433,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_16.png,3,146

1434,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_14.png,3,146

1435,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_01.png,3,146

1436,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character38/0593_15.png,3,146

1437,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_09.png,3,147

1438,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_20.png,3,147

1439,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_19.png,3,147

1440,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_17.png,3,147

1441,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_14.png,3,147

1442,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_15.png,3,147

1443,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_11.png,3,147

1444,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_04.png,3,147

1445,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character07/0562_06.png,3,147

1446,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_19.png,3,148

1447,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_09.png,3,148

1448,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_13.png,3,148

1449,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_10.png,3,148

1450,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_04.png,3,148

1451,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_05.png,3,148

1452,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_11.png,3,148

1453,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_15.png,3,148

1454,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_01.png,3,148

1455,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_16.png,3,148

1456,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character01/0556_03.png,3,148

1457,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_12.png,3,149

1458,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_06.png,3,149

1459,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_07.png,3,149

1460,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_13.png,3,149

1461,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_17.png,3,149

1462,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_16.png,3,149

1463,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_15.png,3,149

1464,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_01.png,3,149

1465,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_18.png,3,149

1466,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_19.png,3,149

1467,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character39/0594_20.png,3,149

1468,/omniglot_dataset/omniglot_train/Malay_(Jawi_-_Arabic)/character06/0561_04.png,3,150

